clientid,dpid,customerId,pan,accountNumber
40047114,IN047115,900047113,AABX6968J,1.00E+14
40047115,IN047116,900047114,AABX6969J,1.00E+14
40047116,IN047117,900047115,AABX6970J,1.00E+14
40047117,IN047118,900047116,AABX6971J,1.00E+14
40047118,IN047119,900047117,AABX6972J,1.00E+14
40047119,IN047120,900047118,AABX6973J,1.00E+14
40047120,IN047121,900047119,AABX6974J,1.00E+14
40047121,IN047122,900047120,AABX6975J,1.00E+14
40047122,IN047123,900047121,AABX6976J,1.00E+14
40047123,IN047124,900047122,AABX6977J,1.00E+14
40047124,IN047125,900047123,AABX6978J,1.00E+14
40047125,IN047126,900047124,AABX6979J,1.00E+14
40047126,IN047127,900047125,AABX6980J,1.00E+14
40047127,IN047128,900047126,AABX6981J,1.00E+14
40047128,IN047129,900047127,AABX6982J,1.00E+14
40047129,IN047130,900047128,AABX6983J,1.00E+14
40047130,IN047131,900047129,AABX6984J,1.00E+14
40047131,IN047132,900047130,AABX6985J,1.00E+14
40047132,IN047133,900047131,AABX6986J,1.00E+14
40047133,IN047134,900047132,AABX6987J,1.00E+14
40047134,IN047135,900047133,AABX6988J,1.00E+14
40047135,IN047136,900047134,AABX6989J,1.00E+14
40047136,IN047137,900047135,AABX6990J,1.00E+14
40047137,IN047138,900047136,AABX6991J,1.00E+14
40047138,IN047139,900047137,AABX6992J,1.00E+14
40047139,IN047140,900047138,AABX6993J,1.00E+14
40047140,IN047141,900047139,AABX6994J,1.00E+14
40047141,IN047142,900047140,AABX6995J,1.00E+14
40047142,IN047143,900047141,AABX6996J,1.00E+14
40047143,IN047144,900047142,AABX6997J,1.00E+14
40047144,IN047145,900047143,AABX6998J,1.00E+14
40047145,IN047146,900047144,AABX6999J,1.00E+14
40047146,IN047147,900047145,AABX7000J,1.00E+14
40047147,IN047148,900047146,AABX7001J,1.00E+14
40047148,IN047149,900047147,AABX7002J,1.00E+14
40047149,IN047150,900047148,AABX7003J,1.00E+14
40047150,IN047151,900047149,AABX7004J,1.00E+14
40047151,IN047152,900047150,AABX7005J,1.00E+14
40047152,IN047153,900047151,AABX7006J,1.00E+14
40047153,IN047154,900047152,AABX7007J,1.00E+14
40047154,IN047155,900047153,AABX7008J,1.00E+14
40047155,IN047156,900047154,AABX7009J,1.00E+14
40047156,IN047157,900047155,AABX7010J,1.00E+14
40047157,IN047158,900047156,AABX7011J,1.00E+14
40047158,IN047159,900047157,AABX7012J,1.00E+14
40047159,IN047160,900047158,AABX7013J,1.00E+14
40047160,IN047161,900047159,AABX7014J,1.00E+14
40047161,IN047162,900047160,AABX7015J,1.00E+14
40047162,IN047163,900047161,AABX7016J,1.00E+14
40047163,IN047164,900047162,AABX7017J,1.00E+14
40047164,IN047165,900047163,AABX7018J,1.00E+14
40047165,IN047166,900047164,AABX7019J,1.00E+14
40047166,IN047167,900047165,AABX7020J,1.00E+14
40047167,IN047168,900047166,AABX7021J,1.00E+14
40047168,IN047169,900047167,AABX7022J,1.00E+14
40047169,IN047170,900047168,AABX7023J,1.00E+14
40047170,IN047171,900047169,AABX7024J,1.00E+14
40047171,IN047172,900047170,AABX7025J,1.00E+14
40047172,IN047173,900047171,AABX7026J,1.00E+14
40047173,IN047174,900047172,AABX7027J,1.00E+14
40047174,IN047175,900047173,AABX7028J,1.00E+14
40047175,IN047176,900047174,AABX7029J,1.00E+14
40047176,IN047177,900047175,AABX7030J,1.00E+14
40047177,IN047178,900047176,AABX7031J,1.00E+14
40047178,IN047179,900047177,AABX7032J,1.00E+14
40047179,IN047180,900047178,AABX7033J,1.00E+14
40047180,IN047181,900047179,AABX7034J,1.00E+14
40047181,IN047182,900047180,AABX7035J,1.00E+14
40047182,IN047183,900047181,AABX7036J,1.00E+14
40047183,IN047184,900047182,AABX7037J,1.00E+14
40047184,IN047185,900047183,AABX7038J,1.00E+14
40047185,IN047186,900047184,AABX7039J,1.00E+14
40047186,IN047187,900047185,AABX7040J,1.00E+14
40047187,IN047188,900047186,AABX7041J,1.00E+14
40047188,IN047189,900047187,AABX7042J,1.00E+14
40047189,IN047190,900047188,AABX7043J,1.00E+14
40047190,IN047191,900047189,AABX7044J,1.00E+14
40047191,IN047192,900047190,AABX7045J,1.00E+14
40047192,IN047193,900047191,AABX7046J,1.00E+14
40047193,IN047194,900047192,AABX7047J,1.00E+14
40047194,IN047195,900047193,AABX7048J,1.00E+14
40047195,IN047196,900047194,AABX7049J,1.00E+14
40047196,IN047197,900047195,AABX7050J,1.00E+14
40047197,IN047198,900047196,AABX7051J,1.00E+14
40047198,IN047199,900047197,AABX7052J,1.00E+14
40047199,IN047200,900047198,AABX7053J,1.00E+14
40047200,IN047201,900047199,AABX7054J,1.00E+14
40047201,IN047202,900047200,AABX7055J,1.00E+14
40047202,IN047203,900047201,AABX7056J,1.00E+14
40047203,IN047204,900047202,AABX7057J,1.00E+14
40047204,IN047205,900047203,AABX7058J,1.00E+14
40047205,IN047206,900047204,AABX7059J,1.00E+14
40047206,IN047207,900047205,AABX7060J,1.00E+14
40047207,IN047208,900047206,AABX7061J,1.00E+14
40047208,IN047209,900047207,AABX7062J,1.00E+14
40047209,IN047210,900047208,AABX7063J,1.00E+14
40047210,IN047211,900047209,AABX7064J,1.00E+14
40047211,IN047212,900047210,AABX7065J,1.00E+14
40047212,IN047213,900047211,AABX7066J,1.00E+14
40047213,IN047214,900047212,AABX7067J,1.00E+14
40047214,IN047215,900047213,AABX7068J,1.00E+14
40047215,IN047216,900047214,AABX7069J,1.00E+14
40047216,IN047217,900047215,AABX7070J,1.00E+14
40047217,IN047218,900047216,AABX7071J,1.00E+14
40047218,IN047219,900047217,AABX7072J,1.00E+14
40047219,IN047220,900047218,AABX7073J,1.00E+14
40047220,IN047221,900047219,AABX7074J,1.00E+14
40047221,IN047222,900047220,AABX7075J,1.00E+14
40047222,IN047223,900047221,AABX7076J,1.00E+14
40047223,IN047224,900047222,AABX7077J,1.00E+14
40047224,IN047225,900047223,AABX7078J,1.00E+14
40047225,IN047226,900047224,AABX7079J,1.00E+14
40047226,IN047227,900047225,AABX7080J,1.00E+14
40047227,IN047228,900047226,AABX7081J,1.00E+14
40047228,IN047229,900047227,AABX7082J,1.00E+14
40047229,IN047230,900047228,AABX7083J,1.00E+14
40047230,IN047231,900047229,AABX7084J,1.00E+14
40047231,IN047232,900047230,AABX7085J,1.00E+14
40047232,IN047233,900047231,AABX7086J,1.00E+14
40047233,IN047234,900047232,AABX7087J,1.00E+14
40047234,IN047235,900047233,AABX7088J,1.00E+14
40047235,IN047236,900047234,AABX7089J,1.00E+14
40047236,IN047237,900047235,AABX7090J,1.00E+14
40047237,IN047238,900047236,AABX7091J,1.00E+14
40047238,IN047239,900047237,AABX7092J,1.00E+14
40047239,IN047240,900047238,AABX7093J,1.00E+14
40047240,IN047241,900047239,AABX7094J,1.00E+14
40047241,IN047242,900047240,AABX7095J,1.00E+14
40047242,IN047243,900047241,AABX7096J,1.00E+14
40047243,IN047244,900047242,AABX7097J,1.00E+14
40047244,IN047245,900047243,AABX7098J,1.00E+14
40047245,IN047246,900047244,AABX7099J,1.00E+14
40047246,IN047247,900047245,AABX7100J,1.00E+14
40047247,IN047248,900047246,AABX7101J,1.00E+14
40047248,IN047249,900047247,AABX7102J,1.00E+14
40047249,IN047250,900047248,AABX7103J,1.00E+14
40047250,IN047251,900047249,AABX7104J,1.00E+14
40047251,IN047252,900047250,AABX7105J,1.00E+14
40047252,IN047253,900047251,AABX7106J,1.00E+14
40047253,IN047254,900047252,AABX7107J,1.00E+14
40047254,IN047255,900047253,AABX7108J,1.00E+14
40047255,IN047256,900047254,AABX7109J,1.00E+14
40047256,IN047257,900047255,AABX7110J,1.00E+14
40047257,IN047258,900047256,AABX7111J,1.00E+14
40047258,IN047259,900047257,AABX7112J,1.00E+14
40047259,IN047260,900047258,AABX7113J,1.00E+14
40047260,IN047261,900047259,AABX7114J,1.00E+14
40047261,IN047262,900047260,AABX7115J,1.00E+14
40047262,IN047263,900047261,AABX7116J,1.00E+14
40047263,IN047264,900047262,AABX7117J,1.00E+14
40047264,IN047265,900047263,AABX7118J,1.00E+14
40047265,IN047266,900047264,AABX7119J,1.00E+14
40047266,IN047267,900047265,AABX7120J,1.00E+14
40047267,IN047268,900047266,AABX7121J,1.00E+14
40047268,IN047269,900047267,AABX7122J,1.00E+14
40047269,IN047270,900047268,AABX7123J,1.00E+14
40047270,IN047271,900047269,AABX7124J,1.00E+14
40047271,IN047272,900047270,AABX7125J,1.00E+14
40047272,IN047273,900047271,AABX7126J,1.00E+14
40047273,IN047274,900047272,AABX7127J,1.00E+14
40047274,IN047275,900047273,AABX7128J,1.00E+14
40047275,IN047276,900047274,AABX7129J,1.00E+14
40047276,IN047277,900047275,AABX7130J,1.00E+14
40047277,IN047278,900047276,AABX7131J,1.00E+14
40047278,IN047279,900047277,AABX7132J,1.00E+14
40047279,IN047280,900047278,AABX7133J,1.00E+14
40047280,IN047281,900047279,AABX7134J,1.00E+14
40047281,IN047282,900047280,AABX7135J,1.00E+14
40047282,IN047283,900047281,AABX7136J,1.00E+14
40047283,IN047284,900047282,AABX7137J,1.00E+14
40047284,IN047285,900047283,AABX7138J,1.00E+14
40047285,IN047286,900047284,AABX7139J,1.00E+14
40047286,IN047287,900047285,AABX7140J,1.00E+14
40047287,IN047288,900047286,AABX7141J,1.00E+14
40047288,IN047289,900047287,AABX7142J,1.00E+14
40047289,IN047290,900047288,AABX7143J,1.00E+14
40047290,IN047291,900047289,AABX7144J,1.00E+14
40047291,IN047292,900047290,AABX7145J,1.00E+14
40047292,IN047293,900047291,AABX7146J,1.00E+14
40047293,IN047294,900047292,AABX7147J,1.00E+14
40047294,IN047295,900047293,AABX7148J,1.00E+14
40047295,IN047296,900047294,AABX7149J,1.00E+14
40047296,IN047297,900047295,AABX7150J,1.00E+14
40047297,IN047298,900047296,AABX7151J,1.00E+14
40047298,IN047299,900047297,AABX7152J,1.00E+14
40047299,IN047300,900047298,AABX7153J,1.00E+14
40047300,IN047301,900047299,AABX7154J,1.00E+14
40047301,IN047302,900047300,AABX7155J,1.00E+14
40047302,IN047303,900047301,AABX7156J,1.00E+14
40047303,IN047304,900047302,AABX7157J,1.00E+14
40047304,IN047305,900047303,AABX7158J,1.00E+14
40047305,IN047306,900047304,AABX7159J,1.00E+14
40047306,IN047307,900047305,AABX7160J,1.00E+14
40047307,IN047308,900047306,AABX7161J,1.00E+14
40047308,IN047309,900047307,AABX7162J,1.00E+14
40047309,IN047310,900047308,AABX7163J,1.00E+14
40047310,IN047311,900047309,AABX7164J,1.00E+14
40047311,IN047312,900047310,AABX7165J,1.00E+14
40047312,IN047313,900047311,AABX7166J,1.00E+14
40047313,IN047314,900047312,AABX7167J,1.00E+14
40047314,IN047315,900047313,AABX7168J,1.00E+14
40047315,IN047316,900047314,AABX7169J,1.00E+14
40047316,IN047317,900047315,AABX7170J,1.00E+14
40047317,IN047318,900047316,AABX7171J,1.00E+14
40047318,IN047319,900047317,AABX7172J,1.00E+14
40047319,IN047320,900047318,AABX7173J,1.00E+14
40047320,IN047321,900047319,AABX7174J,1.00E+14
40047321,IN047322,900047320,AABX7175J,1.00E+14
40047322,IN047323,900047321,AABX7176J,1.00E+14
40047323,IN047324,900047322,AABX7177J,1.00E+14
40047324,IN047325,900047323,AABX7178J,1.00E+14
40047325,IN047326,900047324,AABX7179J,1.00E+14
40047326,IN047327,900047325,AABX7180J,1.00E+14
40047327,IN047328,900047326,AABX7181J,1.00E+14
40047328,IN047329,900047327,AABX7182J,1.00E+14
40047329,IN047330,900047328,AABX7183J,1.00E+14
40047330,IN047331,900047329,AABX7184J,1.00E+14
40047331,IN047332,900047330,AABX7185J,1.00E+14
40047332,IN047333,900047331,AABX7186J,1.00E+14
40047333,IN047334,900047332,AABX7187J,1.00E+14
40047334,IN047335,900047333,AABX7188J,1.00E+14
40047335,IN047336,900047334,AABX7189J,1.00E+14
40047336,IN047337,900047335,AABX7190J,1.00E+14
40047337,IN047338,900047336,AABX7191J,1.00E+14
40047338,IN047339,900047337,AABX7192J,1.00E+14
40047339,IN047340,900047338,AABX7193J,1.00E+14
40047340,IN047341,900047339,AABX7194J,1.00E+14
40047341,IN047342,900047340,AABX7195J,1.00E+14
40047342,IN047343,900047341,AABX7196J,1.00E+14
40047343,IN047344,900047342,AABX7197J,1.00E+14
40047344,IN047345,900047343,AABX7198J,1.00E+14
40047345,IN047346,900047344,AABX7199J,1.00E+14
40047346,IN047347,900047345,AABX7200J,1.00E+14
40047347,IN047348,900047346,AABX7201J,1.00E+14
40047348,IN047349,900047347,AABX7202J,1.00E+14
40047349,IN047350,900047348,AABX7203J,1.00E+14
40047350,IN047351,900047349,AABX7204J,1.00E+14
40047351,IN047352,900047350,AABX7205J,1.00E+14
40047352,IN047353,900047351,AABX7206J,1.00E+14
40047353,IN047354,900047352,AABX7207J,1.00E+14
40047354,IN047355,900047353,AABX7208J,1.00E+14
40047355,IN047356,900047354,AABX7209J,1.00E+14
40047356,IN047357,900047355,AABX7210J,1.00E+14
40047357,IN047358,900047356,AABX7211J,1.00E+14
40047358,IN047359,900047357,AABX7212J,1.00E+14
40047359,IN047360,900047358,AABX7213J,1.00E+14
40047360,IN047361,900047359,AABX7214J,1.00E+14
40047361,IN047362,900047360,AABX7215J,1.00E+14
40047362,IN047363,900047361,AABX7216J,1.00E+14
40047363,IN047364,900047362,AABX7217J,1.00E+14
40047364,IN047365,900047363,AABX7218J,1.00E+14
40047365,IN047366,900047364,AABX7219J,1.00E+14
40047366,IN047367,900047365,AABX7220J,1.00E+14
40047367,IN047368,900047366,AABX7221J,1.00E+14
40047368,IN047369,900047367,AABX7222J,1.00E+14
40047369,IN047370,900047368,AABX7223J,1.00E+14
40047370,IN047371,900047369,AABX7224J,1.00E+14
40047371,IN047372,900047370,AABX7225J,1.00E+14
40047372,IN047373,900047371,AABX7226J,1.00E+14
40047373,IN047374,900047372,AABX7227J,1.00E+14
40047374,IN047375,900047373,AABX7228J,1.00E+14
40047375,IN047376,900047374,AABX7229J,1.00E+14
40047376,IN047377,900047375,AABX7230J,1.00E+14
40047377,IN047378,900047376,AABX7231J,1.00E+14
40047378,IN047379,900047377,AABX7232J,1.00E+14
40047379,IN047380,900047378,AABX7233J,1.00E+14
40047380,IN047381,900047379,AABX7234J,1.00E+14
40047381,IN047382,900047380,AABX7235J,1.00E+14
40047382,IN047383,900047381,AABX7236J,1.00E+14
40047383,IN047384,900047382,AABX7237J,1.00E+14
40047384,IN047385,900047383,AABX7238J,1.00E+14
40047385,IN047386,900047384,AABX7239J,1.00E+14
40047386,IN047387,900047385,AABX7240J,1.00E+14
40047387,IN047388,900047386,AABX7241J,1.00E+14
40047388,IN047389,900047387,AABX7242J,1.00E+14
40047389,IN047390,900047388,AABX7243J,1.00E+14
40047390,IN047391,900047389,AABX7244J,1.00E+14
40047391,IN047392,900047390,AABX7245J,1.00E+14
40047392,IN047393,900047391,AABX7246J,1.00E+14
40047393,IN047394,900047392,AABX7247J,1.00E+14
40047394,IN047395,900047393,AABX7248J,1.00E+14
40047395,IN047396,900047394,AABX7249J,1.00E+14
40047396,IN047397,900047395,AABX7250J,1.00E+14
40047397,IN047398,900047396,AABX7251J,1.00E+14
40047398,IN047399,900047397,AABX7252J,1.00E+14
40047399,IN047400,900047398,AABX7253J,1.00E+14
40047400,IN047401,900047399,AABX7254J,1.00E+14
40047401,IN047402,900047400,AABX7255J,1.00E+14
40047402,IN047403,900047401,AABX7256J,1.00E+14
40047403,IN047404,900047402,AABX7257J,1.00E+14
40047404,IN047405,900047403,AABX7258J,1.00E+14
40047405,IN047406,900047404,AABX7259J,1.00E+14
40047406,IN047407,900047405,AABX7260J,1.00E+14
40047407,IN047408,900047406,AABX7261J,1.00E+14
40047408,IN047409,900047407,AABX7262J,1.00E+14
40047409,IN047410,900047408,AABX7263J,1.00E+14
40047410,IN047411,900047409,AABX7264J,1.00E+14
40047411,IN047412,900047410,AABX7265J,1.00E+14
40047412,IN047413,900047411,AABX7266J,1.00E+14
40047413,IN047414,900047412,AABX7267J,1.00E+14
40047414,IN047415,900047413,AABX7268J,1.00E+14
40047415,IN047416,900047414,AABX7269J,1.00E+14
40047416,IN047417,900047415,AABX7270J,1.00E+14
40047417,IN047418,900047416,AABX7271J,1.00E+14
40047418,IN047419,900047417,AABX7272J,1.00E+14
40047419,IN047420,900047418,AABX7273J,1.00E+14
40047420,IN047421,900047419,AABX7274J,1.00E+14
40047421,IN047422,900047420,AABX7275J,1.00E+14
40047422,IN047423,900047421,AABX7276J,1.00E+14
40047423,IN047424,900047422,AABX7277J,1.00E+14
40047424,IN047425,900047423,AABX7278J,1.00E+14
40047425,IN047426,900047424,AABX7279J,1.00E+14
40047426,IN047427,900047425,AABX7280J,1.00E+14
40047427,IN047428,900047426,AABX7281J,1.00E+14
40047428,IN047429,900047427,AABX7282J,1.00E+14
40047429,IN047430,900047428,AABX7283J,1.00E+14
40047430,IN047431,900047429,AABX7284J,1.00E+14
40047431,IN047432,900047430,AABX7285J,1.00E+14
40047432,IN047433,900047431,AABX7286J,1.00E+14
40047433,IN047434,900047432,AABX7287J,1.00E+14
40047434,IN047435,900047433,AABX7288J,1.00E+14
40047435,IN047436,900047434,AABX7289J,1.00E+14
40047436,IN047437,900047435,AABX7290J,1.00E+14
40047437,IN047438,900047436,AABX7291J,1.00E+14
40047438,IN047439,900047437,AABX7292J,1.00E+14
40047439,IN047440,900047438,AABX7293J,1.00E+14
40047440,IN047441,900047439,AABX7294J,1.00E+14
40047441,IN047442,900047440,AABX7295J,1.00E+14
40047442,IN047443,900047441,AABX7296J,1.00E+14
40047443,IN047444,900047442,AABX7297J,1.00E+14
40047444,IN047445,900047443,AABX7298J,1.00E+14
40047445,IN047446,900047444,AABX7299J,1.00E+14
40047446,IN047447,900047445,AABX7300J,1.00E+14
40047447,IN047448,900047446,AABX7301J,1.00E+14
40047448,IN047449,900047447,AABX7302J,1.00E+14
40047449,IN047450,900047448,AABX7303J,1.00E+14
40047450,IN047451,900047449,AABX7304J,1.00E+14
40047451,IN047452,900047450,AABX7305J,1.00E+14
40047452,IN047453,900047451,AABX7306J,1.00E+14
40047453,IN047454,900047452,AABX7307J,1.00E+14
40047454,IN047455,900047453,AABX7308J,1.00E+14
40047455,IN047456,900047454,AABX7309J,1.00E+14
40047456,IN047457,900047455,AABX7310J,1.00E+14
40047457,IN047458,900047456,AABX7311J,1.00E+14
40047458,IN047459,900047457,AABX7312J,1.00E+14
40047459,IN047460,900047458,AABX7313J,1.00E+14
40047460,IN047461,900047459,AABX7314J,1.00E+14
40047461,IN047462,900047460,AABX7315J,1.00E+14
40047462,IN047463,900047461,AABX7316J,1.00E+14
40047463,IN047464,900047462,AABX7317J,1.00E+14
40047464,IN047465,900047463,AABX7318J,1.00E+14
40047465,IN047466,900047464,AABX7319J,1.00E+14
40047466,IN047467,900047465,AABX7320J,1.00E+14
40047467,IN047468,900047466,AABX7321J,1.00E+14
40047468,IN047469,900047467,AABX7322J,1.00E+14
40047469,IN047470,900047468,AABX7323J,1.00E+14
40047470,IN047471,900047469,AABX7324J,1.00E+14
40047471,IN047472,900047470,AABX7325J,1.00E+14
40047472,IN047473,900047471,AABX7326J,1.00E+14
40047473,IN047474,900047472,AABX7327J,1.00E+14
40047474,IN047475,900047473,AABX7328J,1.00E+14
40047475,IN047476,900047474,AABX7329J,1.00E+14
40047476,IN047477,900047475,AABX7330J,1.00E+14
40047477,IN047478,900047476,AABX7331J,1.00E+14
40047478,IN047479,900047477,AABX7332J,1.00E+14
40047479,IN047480,900047478,AABX7333J,1.00E+14
40047480,IN047481,900047479,AABX7334J,1.00E+14
40047481,IN047482,900047480,AABX7335J,1.00E+14
40047482,IN047483,900047481,AABX7336J,1.00E+14
40047483,IN047484,900047482,AABX7337J,1.00E+14
40047484,IN047485,900047483,AABX7338J,1.00E+14
40047485,IN047486,900047484,AABX7339J,1.00E+14
40047486,IN047487,900047485,AABX7340J,1.00E+14
40047487,IN047488,900047486,AABX7341J,1.00E+14
40047488,IN047489,900047487,AABX7342J,1.00E+14
40047489,IN047490,900047488,AABX7343J,1.00E+14
40047490,IN047491,900047489,AABX7344J,1.00E+14
40047491,IN047492,900047490,AABX7345J,1.00E+14
40047492,IN047493,900047491,AABX7346J,1.00E+14
40047493,IN047494,900047492,AABX7347J,1.00E+14
40047494,IN047495,900047493,AABX7348J,1.00E+14
40047495,IN047496,900047494,AABX7349J,1.00E+14
40047496,IN047497,900047495,AABX7350J,1.00E+14
40047497,IN047498,900047496,AABX7351J,1.00E+14
40047498,IN047499,900047497,AABX7352J,1.00E+14
40047499,IN047500,900047498,AABX7353J,1.00E+14
40047500,IN047501,900047499,AABX7354J,1.00E+14
40047501,IN047502,900047500,AABX7355J,1.00E+14
40047502,IN047503,900047501,AABX7356J,1.00E+14
40047503,IN047504,900047502,AABX7357J,1.00E+14
40047504,IN047505,900047503,AABX7358J,1.00E+14
40047505,IN047506,900047504,AABX7359J,1.00E+14
40047506,IN047507,900047505,AABX7360J,1.00E+14
40047507,IN047508,900047506,AABX7361J,1.00E+14
40047508,IN047509,900047507,AABX7362J,1.00E+14
40047509,IN047510,900047508,AABX7363J,1.00E+14
40047510,IN047511,900047509,AABX7364J,1.00E+14
40047511,IN047512,900047510,AABX7365J,1.00E+14
40047512,IN047513,900047511,AABX7366J,1.00E+14
40047513,IN047514,900047512,AABX7367J,1.00E+14
40047514,IN047515,900047513,AABX7368J,1.00E+14
40047515,IN047516,900047514,AABX7369J,1.00E+14
40047516,IN047517,900047515,AABX7370J,1.00E+14
40047517,IN047518,900047516,AABX7371J,1.00E+14
40047518,IN047519,900047517,AABX7372J,1.00E+14
40047519,IN047520,900047518,AABX7373J,1.00E+14
40047520,IN047521,900047519,AABX7374J,1.00E+14
40047521,IN047522,900047520,AABX7375J,1.00E+14
40047522,IN047523,900047521,AABX7376J,1.00E+14
40047523,IN047524,900047522,AABX7377J,1.00E+14
40047524,IN047525,900047523,AABX7378J,1.00E+14
40047525,IN047526,900047524,AABX7379J,1.00E+14
40047526,IN047527,900047525,AABX7380J,1.00E+14
40047527,IN047528,900047526,AABX7381J,1.00E+14
40047528,IN047529,900047527,AABX7382J,1.00E+14
40047529,IN047530,900047528,AABX7383J,1.00E+14
40047530,IN047531,900047529,AABX7384J,1.00E+14
40047531,IN047532,900047530,AABX7385J,1.00E+14
40047532,IN047533,900047531,AABX7386J,1.00E+14
40047533,IN047534,900047532,AABX7387J,1.00E+14
40047534,IN047535,900047533,AABX7388J,1.00E+14
